"subject","wave","time","y","Y_tm1","Y_tm1d","ctime","mtime"
"2","1",19,0.315970646151612,1.04362963107239,1.04362963107239,0.19,0.255
"2","1",20,0.276261212627286,0.315970646151612,0.315970646151612,0.2,0.255
"2","1",21,1.81554367668346,0.276261212627286,0.276261212627286,0.21,0.255
"2","1",22,2.10389878163148,1.81554367668346,1.81554367668346,0.22,0.255
"2","1",23,0.239598937062108,2.10389878163148,2.10389878163148,0.23,0.255
"2","1",24,0.80920699949343,0.239598937062108,0.239598937062108,0.24,0.255
"2","1",25,0.231261518037465,0.80920699949343,0.80920699949343,0.25,0.255
"2","1",26,1.33012668527226,0.231261518037465,0.231261518037465,0.26,0.255
"2","1",27,2.25892989133722,1.33012668527226,1.33012668527226,0.27,0.255
"2","1",28,1.87835602522901,2.25892989133722,2.25892989133722,0.28,0.255
"2","1",29,0.662353394253697,1.87835602522901,1.87835602522901,0.29,0.255
"2","1",30,1.88877576371449,0.662353394253697,0.662353394253697,0.3,0.255
"2","1",31,-0.686375961601493,1.88877576371449,1.88877576371449,0.31,0.255
"2","1",32,1.32900938543788,-0.686375961601493,-0.686375961601493,0.32,0.255
"2","1",33,1.35253933435476,1.32900938543788,1.32900938543788,0.33,0.255
"2","1",34,1.24802314259529,1.35253933435476,1.35253933435476,0.34,0.255
"2","1",35,1.51879560486093,1.24802314259529,1.24802314259529,0.35,0.255
"2","1",36,1.55307350935951,1.51879560486093,1.51879560486093,0.36,0.255
"2","1",37,1.3893848251616,1.55307350935951,1.55307350935951,0.37,0.255
"2","1",38,1.34288489559318,1.3893848251616,1.3893848251616,0.38,0.255
"2","1",39,2.19292301818535,1.34288489559318,1.34288489559318,0.39,0.255
"2","1",40,0.157512857507817,2.19292301818535,2.19292301818535,0.4,0.255
"2","1",41,1.31911203618233,0.157512857507817,0.157512857507817,0.41,0.255
"2","1",42,0.87131513109169,1.31911203618233,1.31911203618233,0.42,0.255
"2","1",43,1.16941135126503,0.87131513109169,0.87131513109169,0.43,0.255
"2","1",44,0.681900642006019,1.16941135126503,1.16941135126503,0.44,0.255
"2","1",45,1.09990192055529,0.681900642006019,0.681900642006019,0.45,0.255
"2","1",46,0.808019093437274,1.09990192055529,1.09990192055529,0.46,0.255
"2","1",47,1.59313766499876,0.808019093437274,0.808019093437274,0.47,0.255
"2","1",48,0.167263093553072,1.59313766499876,1.59313766499876,0.48,0.255
"2","1",49,1.59994995059478,0.167263093553072,0.167263093553072,0.49,0.255
"2","1",50,0.695234372357583,1.59994995059478,1.59994995059478,0.5,0.255
"3","1",1,0.386299216017148,0.480037238777849,0.480037238777849,0.01,0.255
"3","1",2,2.14346175825803,0.386299216017148,0.386299216017148,0.02,0.255
"3","1",3,0.577104111253403,2.14346175825803,2.14346175825803,0.03,0.255
"3","1",4,0.274927645676004,0.577104111253403,0.577104111253403,0.04,0.255
"3","1",5,-0.207102723477865,0.274927645676004,0.274927645676004,0.05,0.255
"3","1",6,0.666713155535374,-0.207102723477865,-0.207102723477865,0.06,0.255
"3","1",7,1.1154258543285,0.666713155535374,0.666713155535374,0.07,0.255
"3","1",8,0.893085546818923,1.1154258543285,1.1154258543285,0.08,0.255
"3","1",9,0.769509590779814,0.893085546818923,0.893085546818923,0.09,0.255
"3","1",10,0.674602704097517,0.769509590779814,0.769509590779814,0.1,0.255
"3","1",11,1.02104808351076,0.674602704097517,0.674602704097517,0.11,0.255
"3","1",12,0.492926271032027,1.02104808351076,1.02104808351076,0.12,0.255
"3","1",13,0.182691689279349,0.492926271032027,0.492926271032027,0.13,0.255
"3","1",14,0.195342403351839,0.182691689279349,0.182691689279349,0.14,0.255
"3","1",15,0.524033971783032,0.195342403351839,0.195342403351839,0.15,0.255
"3","1",16,1.31774655505458,0.524033971783032,0.524033971783032,0.16,0.255
"3","1",17,0.049577928673325,1.31774655505458,1.31774655505458,0.17,0.255
"3","1",18,2.07851845274297,0.049577928673325,0.049577928673325,0.18,0.255
"3","1",19,0.398698138409307,2.07851845274297,2.07851845274297,0.19,0.255
"3","1",20,1.39591975736838,0.398698138409307,0.398698138409307,0.2,0.255
"3","1",21,0.129404639448288,1.39591975736838,1.39591975736838,0.21,0.255
"3","1",22,-0.907138348657208,0.129404639448288,0.129404639448288,0.22,0.255
"3","1",23,0.33029666517558,-0.907138348657208,-0.907138348657208,0.23,0.255
"3","1",24,1.48148942519097,0.33029666517558,0.33029666517558,0.24,0.255
"3","1",25,0.0658399324730153,1.48148942519097,1.48148942519097,0.25,0.255
"3","1",26,0.943921402191003,0.0658399324730153,0.0658399324730153,0.26,0.255
"3","1",27,-0.00875355581496118,0.943921402191003,0.943921402191003,0.27,0.255
"3","1",28,0.297115777224651,-0.00875355581496118,-0.00875355581496118,0.28,0.255
"3","1",29,0.201916705578309,0.297115777224651,0.297115777224651,0.29,0.255
"3","1",30,-0.422027578436183,0.201916705578309,0.201916705578309,0.3,0.255
"3","1",31,-0.193204875739995,-0.422027578436183,-0.422027578436183,0.31,0.255
"3","1",32,0.831508381073973,-0.193204875739995,-0.193204875739995,0.32,0.255
"3","1",33,-1.03186717971915,0.831508381073973,0.831508381073973,0.33,0.255
"3","1",34,0.53005948662782,-1.03186717971915,-1.03186717971915,0.34,0.255
"3","1",35,-0.20047898005908,0.53005948662782,0.53005948662782,0.35,0.255
"3","1",36,1.18486943791779,-0.20047898005908,-0.20047898005908,0.36,0.255
"3","1",37,0.924960843996295,1.18486943791779,1.18486943791779,0.37,0.255
"3","1",38,-0.282167941419866,0.924960843996295,0.924960843996295,0.38,0.255
"3","1",39,-0.830655524109368,-0.282167941419866,-0.282167941419866,0.39,0.255
"3","1",40,-0.130055554800769,-0.830655524109368,-0.830655524109368,0.4,0.255
"3","1",41,-0.216723470312284,-0.130055554800769,-0.130055554800769,0.41,0.255
"3","1",42,0.535210710955315,-0.216723470312284,-0.216723470312284,0.42,0.255
"3","1",43,1.30667536031017,0.535210710955315,0.535210710955315,0.43,0.255
"3","1",44,1.49675700806005,1.30667536031017,1.30667536031017,0.44,0.255
"3","1",45,0.194679839879665,1.49675700806005,1.49675700806005,0.45,0.255
"3","1",46,1.06220990444864,0.194679839879665,0.194679839879665,0.46,0.255
"3","1",47,0.411705060267802,1.06220990444864,1.06220990444864,0.47,0.255
"3","1",48,0.279517669984631,0.411705060267802,0.411705060267802,0.48,0.255
"3","1",49,0.586229347887083,0.279517669984631,0.279517669984631,0.49,0.255
"3","1",50,-0.0318741384424308,0.586229347887083,0.586229347887083,0.5,0.255
"4","1",1,-0.0625431374942674,0.220133437497768,0.220133437497768,0.01,0.255
"4","1",2,0.105531784950106,-0.0625431374942674,-0.0625431374942674,0.02,0.255
"4","1",3,0.177767736009828,0.105531784950106,0.105531784950106,0.03,0.255
"4","1",4,0.313007004510313,0.177767736009828,0.177767736009828,0.04,0.255
"4","1",5,-0.507804120741451,0.313007004510313,0.313007004510313,0.05,0.255
"4","1",6,-1.04403841681707,-0.507804120741451,-0.507804120741451,0.06,0.255
"4","1",7,-0.932401967891442,-1.04403841681707,-1.04403841681707,0.07,0.255
"4","1",8,-0.0651123455656481,-0.932401967891442,-0.932401967891442,0.08,0.255
"4","1",9,0.522197201887804,-0.0651123455656481,-0.0651123455656481,0.09,0.255
"4","1",10,-0.451907268576668,0.522197201887804,0.522197201887804,0.1,0.255
"4","1",11,0.162372575865263,-0.451907268576668,-0.451907268576668,0.11,0.255
"4","1",12,0.603934184494834,0.162372575865263,0.162372575865263,0.12,0.255
"4","1",13,0.536108391387607,0.603934184494834,0.603934184494834,0.13,0.255
"4","1",14,-1.05476003126373,0.536108391387607,0.536108391387607,0.14,0.255
"4","1",15,-0.659771123755543,-1.05476003126373,-1.05476003126373,0.15,0.255
"4","1",16,-0.963785566658251,-0.659771123755543,-0.659771123755543,0.16,0.255
"4","1",17,-0.993443922189002,-0.963785566658251,-0.963785566658251,0.17,0.255
"4","1",18,-1.60232821989557,-0.993443922189002,-0.993443922189002,0.18,0.255
"4","1",19,-1.51989501421275,-1.60232821989557,-1.60232821989557,0.19,0.255
"4","1",20,-2.19034516249882,-1.51989501421275,-1.51989501421275,0.2,0.255
"4","1",21,-1.82589159937322,-2.19034516249882,-2.19034516249882,0.21,0.255
"4","1",22,-1.09005206041191,-1.82589159937322,-1.82589159937322,0.22,0.255
"4","1",23,-0.892388711779743,-1.09005206041191,-1.09005206041191,0.23,0.255
"4","1",24,-0.383350712751232,-0.892388711779743,-0.892388711779743,0.24,0.255
"4","1",25,1.75541499177053,-0.383350712751232,-0.383350712751232,0.25,0.255
"4","1",26,1.52458202985066,1.75541499177053,1.75541499177053,0.26,0.255
"4","1",27,1.24556092216229,1.52458202985066,1.52458202985066,0.27,0.255
"4","1",28,2.01990728738483,1.24556092216229,1.24556092216229,0.28,0.255
"4","1",29,0.0532159657650757,2.01990728738483,2.01990728738483,0.29,0.255
"4","1",30,0.0621846313715033,0.0532159657650757,0.0532159657650757,0.3,0.255
"4","1",31,0.402774363190641,0.0621846313715033,0.0621846313715033,0.31,0.255
"4","1",32,0.829311033670641,0.402774363190641,0.402774363190641,0.32,0.255
"4","1",33,-0.057907978072987,0.829311033670641,0.829311033670641,0.33,0.255
"4","1",34,0.702783198411955,-0.057907978072987,-0.057907978072987,0.34,0.255
"4","1",35,-0.86881680571951,0.702783198411955,0.702783198411955,0.35,0.255
"4","1",36,2.36800725558486,-0.86881680571951,-0.86881680571951,0.36,0.255
"4","1",37,1.39818679201517,2.36800725558486,2.36800725558486,0.37,0.255
"4","1",38,0.875468923368633,1.39818679201517,1.39818679201517,0.38,0.255
"4","1",39,1.16606527353511,0.875468923368633,0.875468923368633,0.39,0.255
"4","1",40,1.35270707928228,1.16606527353511,1.16606527353511,0.4,0.255
"4","1",41,1.55208394613101,1.35270707928228,1.35270707928228,0.41,0.255
"4","1",42,2.2222305320853,1.55208394613101,1.55208394613101,0.42,0.255
"4","1",43,1.34970815537467,2.2222305320853,2.2222305320853,0.43,0.255
"4","1",44,1.22436856447285,1.34970815537467,1.34970815537467,0.44,0.255
"4","1",45,1.01191894773582,1.22436856447285,1.22436856447285,0.45,0.255
"4","1",46,1.02144437244259,1.01191894773582,1.01191894773582,0.46,0.255
"4","1",47,0.238047378788694,1.02144437244259,1.02144437244259,0.47,0.255
"4","1",48,-0.0026979510761716,0.238047378788694,0.238047378788694,0.48,0.255
"4","1",49,1.15889003063474,-0.0026979510761716,-0.0026979510761716,0.49,0.255
"4","1",50,0.719037879156552,1.15889003063474,1.15889003063474,0.5,0.255
"5","1",1,0.580833627635276,1.08506286249819,1.08506286249819,0.01,0.255
"5","1",2,0.489796936742193,0.580833627635276,0.580833627635276,0.02,0.255
"5","1",3,1.1512635063146,0.489796936742193,0.489796936742193,0.03,0.255
"5","1",4,2.71412914221725,1.1512635063146,1.1512635063146,0.04,0.255
"5","1",5,1.3181685565426,2.71412914221725,2.71412914221725,0.05,0.255
"5","1",6,0.303841074988393,1.3181685565426,1.3181685565426,0.06,0.255
"5","1",7,1.62805874686204,0.303841074988393,0.303841074988393,0.07,0.255
"5","1",8,1.80633320646083,1.62805874686204,1.62805874686204,0.08,0.255
"5","1",9,1.76416545653914,1.80633320646083,1.80633320646083,0.09,0.255
"5","1",10,0.655251351631904,1.76416545653914,1.76416545653914,0.1,0.255
"5","1",11,1.61379391294852,0.655251351631904,0.655251351631904,0.11,0.255
"5","1",12,0.969514705727343,1.61379391294852,1.61379391294852,0.12,0.255
"5","1",13,-0.657648864078173,0.969514705727343,0.969514705727343,0.13,0.255
"5","1",14,-0.43699082281141,-0.657648864078173,-0.657648864078173,0.14,0.255
"5","1",15,0.586651014454649,-0.43699082281141,-0.43699082281141,0.15,0.255
"5","1",16,0.8791080181628,0.586651014454649,0.586651014454649,0.16,0.255
"5","1",17,0.58970991152281,0.8791080181628,0.8791080181628,0.17,0.255
"5","1",18,1.91176265080741,0.58970991152281,0.58970991152281,0.18,0.255
"5","1",19,1.65880302334141,1.91176265080741,1.91176265080741,0.19,0.255
"5","1",20,-1.11202949837389,1.65880302334141,1.65880302334141,0.2,0.255
"5","1",21,0.64404646189695,-1.11202949837389,-1.11202949837389,0.21,0.255
"5","1",22,0.935696920126236,0.64404646189695,0.64404646189695,0.22,0.255
"5","1",23,1.75126702256336,0.935696920126236,0.935696920126236,0.23,0.255
"5","1",24,1.41213202076046,1.75126702256336,1.75126702256336,0.24,0.255
"5","1",25,1.60392891801884,1.41213202076046,1.41213202076046,0.25,0.255
"5","1",26,0.934222101643971,1.60392891801884,1.60392891801884,0.26,0.255
"5","1",27,-0.83321541491255,0.934222101643971,0.934222101643971,0.27,0.255
"5","1",28,1.55764801588975,-0.83321541491255,-0.83321541491255,0.28,0.255
"5","1",29,1.36950986499354,1.55764801588975,1.55764801588975,0.29,0.255
"5","1",30,0.957019141969788,1.36950986499354,1.36950986499354,0.3,0.255
"5","1",31,1.13385597881288,0.957019141969788,0.957019141969788,0.31,0.255
"5","1",32,1.33624717538284,1.13385597881288,1.13385597881288,0.32,0.255
"5","1",33,0.688138107784606,1.33624717538284,1.33624717538284,0.33,0.255
"5","1",34,0.37798584009441,0.688138107784606,0.688138107784606,0.34,0.255
"5","1",35,-0.347285789205947,0.37798584009441,0.37798584009441,0.35,0.255
"5","1",36,1.16150585592699,-0.347285789205947,-0.347285789205947,0.36,0.255
"5","1",37,1.94318012363621,1.16150585592699,1.16150585592699,0.37,0.255
"5","1",38,2.90756039890177,1.94318012363621,1.94318012363621,0.38,0.255
"5","1",39,3.73364527301441,2.90756039890177,2.90756039890177,0.39,0.255
"5","1",40,2.71003129733195,3.73364527301441,3.73364527301441,0.4,0.255
"5","1",41,1.94912609372254,2.71003129733195,2.71003129733195,0.41,0.255
"5","1",42,2.67376705218024,1.94912609372254,1.94912609372254,0.42,0.255
"5","1",43,1.17643293152065,2.67376705218024,2.67376705218024,0.43,0.255
"5","1",44,-0.717633831265937,1.17643293152065,1.17643293152065,0.44,0.255
"5","1",45,0.0819635769544477,-0.717633831265937,-0.717633831265937,0.45,0.255
"5","1",46,-0.583040867095165,0.0819635769544477,0.0819635769544477,0.46,0.255
"5","1",47,0.435181982602777,-0.583040867095165,-0.583040867095165,0.47,0.255
"5","1",48,2.3036540316283,0.435181982602777,0.435181982602777,0.48,0.255
"5","1",49,1.45699431989715,2.3036540316283,2.3036540316283,0.49,0.255
"5","1",50,1.33311508515572,1.45699431989715,1.45699431989715,0.5,0.255
"6","1",1,1.14162851373029,0.413209464375252,0.413209464375252,0.01,0.255
"6","1",2,1.02900782934092,1.14162851373029,1.14162851373029,0.02,0.255
"6","1",3,0.181629357543774,1.02900782934092,1.02900782934092,0.03,0.255
"6","1",4,0.420100640225747,0.181629357543774,0.181629357543774,0.04,0.255
"6","1",5,0.745677933477512,0.420100640225747,0.420100640225747,0.05,0.255
"6","1",6,-0.931086795880393,0.745677933477512,0.745677933477512,0.06,0.255
"6","1",7,1.25810097645936,-0.931086795880393,-0.931086795880393,0.07,0.255
"6","1",8,1.54337931611375,1.25810097645936,1.25810097645936,0.08,0.255
"6","1",9,1.41190321709661,1.54337931611375,1.54337931611375,0.09,0.255
"6","1",10,0.95207347744182,1.41190321709661,1.41190321709661,0.1,0.255
"6","1",11,-0.329945441398876,0.95207347744182,0.95207347744182,0.11,0.255
"6","1",12,1.39054093509054,-0.329945441398876,-0.329945441398876,0.12,0.255
"6","1",13,1.25872909738662,1.39054093509054,1.39054093509054,0.13,0.255
"6","1",14,1.87651641059368,1.25872909738662,1.25872909738662,0.14,0.255
"6","1",15,1.95894512895333,1.87651641059368,1.87651641059368,0.15,0.255
"6","1",16,1.94282054856688,1.95894512895333,1.95894512895333,0.16,0.255
"6","1",17,0.886690040701648,1.94282054856688,1.94282054856688,0.17,0.255
"6","1",18,0.515467751867794,0.886690040701648,0.886690040701648,0.18,0.255
"6","1",19,1.8304224515034,0.515467751867794,0.515467751867794,0.19,0.255
"6","1",20,0.944726245801287,1.8304224515034,1.8304224515034,0.2,0.255
"6","1",21,-0.3371650106782,0.944726245801287,0.944726245801287,0.21,0.255
"6","1",22,-0.243579352504781,-0.3371650106782,-0.3371650106782,0.22,0.255
"6","1",23,-1.19211004419313,-0.243579352504781,-0.243579352504781,0.23,0.255
"6","1",24,-1.79664815614079,-1.19211004419313,-1.19211004419313,0.24,0.255
"6","1",25,-0.932048746149664,-1.79664815614079,-1.79664815614079,0.25,0.255
"6","1",26,-0.77959739604046,-0.932048746149664,-0.932048746149664,0.26,0.255
"6","1",27,1.31423033823034,-0.77959739604046,-0.77959739604046,0.27,0.255
"6","1",28,-0.215782062707882,1.31423033823034,1.31423033823034,0.28,0.255
"6","1",29,-1.2371830478774,-0.215782062707882,-0.215782062707882,0.29,0.255
"6","1",30,-0.807723818037741,-1.2371830478774,-1.2371830478774,0.3,0.255
"6","1",31,0.0348735476933734,-0.807723818037741,-0.807723818037741,0.31,0.255
"6","1",32,0.205590810637752,0.0348735476933734,0.0348735476933734,0.32,0.255
"6","1",33,0.00396558931823471,0.205590810637752,0.205590810637752,0.33,0.255
"6","1",34,1.53849885142711,0.00396558931823471,0.00396558931823471,0.34,0.255
"6","1",35,1.16213726242614,1.53849885142711,1.53849885142711,0.35,0.255
"6","1",36,-0.618547025708923,1.16213726242614,1.16213726242614,0.36,0.255
"6","1",37,-0.431444140643056,-0.618547025708923,-0.618547025708923,0.37,0.255
"6","1",38,-0.0554002481856476,-0.431444140643056,-0.431444140643056,0.38,0.255
"6","1",39,1.80061133257726,-0.0554002481856476,-0.0554002481856476,0.39,0.255
"6","1",40,0.614314548041288,1.80061133257726,1.80061133257726,0.4,0.255
"6","1",41,-0.738128859525106,0.614314548041288,0.614314548041288,0.41,0.255
"6","1",42,0.78346292299049,-0.738128859525106,-0.738128859525106,0.42,0.255
"6","1",43,0.352843733496005,0.78346292299049,0.78346292299049,0.43,0.255
"6","1",44,-0.281216750023617,0.352843733496005,0.352843733496005,0.44,0.255
"6","1",45,2.87880642029313,-0.281216750023617,-0.281216750023617,0.45,0.255
"6","1",46,0.505980040296957,2.87880642029313,2.87880642029313,0.46,0.255
"6","1",47,-0.353164408685562,0.505980040296957,0.505980040296957,0.47,0.255
"6","1",48,-0.551838705343122,-0.353164408685562,-0.353164408685562,0.48,0.255
"6","1",49,-0.403801505211347,-0.551838705343122,-0.551838705343122,0.49,0.255
"6","1",50,0.254606013362136,-0.403801505211347,-0.403801505211347,0.5,0.255
"7","1",1,-0.465825668766891,0.455389905247602,0.455389905247602,0.01,0.255
"7","1",2,0.345044071387912,-0.465825668766891,-0.465825668766891,0.02,0.255
"7","1",3,0.707535029342714,0.345044071387912,0.345044071387912,0.03,0.255
"7","1",4,1.52515121082537,0.707535029342714,0.707535029342714,0.04,0.255
"7","1",5,1.0139569237428,1.52515121082537,1.52515121082537,0.05,0.255
"7","1",6,0.552079658346807,1.0139569237428,1.0139569237428,0.06,0.255
"7","1",7,1.07210931014064,0.552079658346807,0.552079658346807,0.07,0.255
"7","1",8,1.13955922292734,1.07210931014064,1.07210931014064,0.08,0.255
"7","1",9,1.67529839130159,1.13955922292734,1.13955922292734,0.09,0.255
"7","1",10,1.56411255915002,1.67529839130159,1.67529839130159,0.1,0.255
"7","1",11,-0.255168915527521,1.56411255915002,1.56411255915002,0.11,0.255
"7","1",12,0.975368457447679,-0.255168915527521,-0.255168915527521,0.12,0.255
"7","1",13,0.808025944990074,0.975368457447679,0.975368457447679,0.13,0.255
"7","1",14,0.167416491994908,0.808025944990074,0.808025944990074,0.14,0.255
"7","1",15,0.971871662373308,0.167416491994908,0.167416491994908,0.15,0.255
"7","1",16,-0.557678870451698,0.971871662373308,0.971871662373308,0.16,0.255
"7","1",17,0.681727957275252,-0.557678870451698,-0.557678870451698,0.17,0.255
"7","1",18,0.862897529354278,0.681727957275252,0.681727957275252,0.18,0.255
"7","1",19,-0.351327104189825,0.862897529354278,0.862897529354278,0.19,0.255
"7","1",20,0.0639477306562792,-0.351327104189825,-0.351327104189825,0.2,0.255
"7","1",21,0.40337125656447,0.0639477306562792,0.0639477306562792,0.21,0.255
"7","1",22,-0.154310767327734,0.40337125656447,0.40337125656447,0.22,0.255
"7","1",23,-0.237575501927706,-0.154310767327734,-0.154310767327734,0.23,0.255
"7","1",24,-0.443729225205941,-0.237575501927706,-0.237575501927706,0.24,0.255
"7","1",25,1.25945764810928,-0.443729225205941,-0.443729225205941,0.25,0.255
"7","1",26,0.0838344507574014,1.25945764810928,1.25945764810928,0.26,0.255
"7","1",27,-0.395476969253845,0.0838344507574014,0.0838344507574014,0.27,0.255
"7","1",28,0.710998138160688,-0.395476969253845,-0.395476969253845,0.28,0.255
"7","1",29,-0.3516411090412,0.710998138160688,0.710998138160688,0.29,0.255
"7","1",30,0.185253842135042,-0.3516411090412,-0.3516411090412,0.3,0.255
"7","1",31,-0.000551881049357328,0.185253842135042,0.185253842135042,0.31,0.255
"7","1",32,0.0207559913150493,-0.000551881049357328,-0.000551881049357328,0.32,0.255
"7","1",33,0.156159387587314,0.0207559913150493,0.0207559913150493,0.33,0.255
"7","1",34,0.0878063416874008,0.156159387587314,0.156159387587314,0.34,0.255
"7","1",35,0.227812518384209,0.0878063416874008,0.0878063416874008,0.35,0.255
"7","1",36,0.352342039985352,0.227812518384209,0.227812518384209,0.36,0.255
"7","1",37,0.138047443913783,0.352342039985352,0.352342039985352,0.37,0.255
"7","1",38,0.269692577744146,0.138047443913783,0.138047443913783,0.38,0.255
"7","1",39,0.275946019804771,0.269692577744146,0.269692577744146,0.39,0.255
"7","1",40,0.759685458714886,0.275946019804771,0.275946019804771,0.4,0.255
"7","1",41,-0.158126853694878,0.759685458714886,0.759685458714886,0.41,0.255
"7","1",42,1.28326132426039,-0.158126853694878,-0.158126853694878,0.42,0.255
"7","1",43,1.03589900893611,1.28326132426039,1.28326132426039,0.43,0.255
"7","1",44,1.19486421476117,1.03589900893611,1.03589900893611,0.44,0.255
"7","1",45,1.53557427580424,1.19486421476117,1.19486421476117,0.45,0.255
"7","1",46,1.38461129377453,1.53557427580424,1.53557427580424,0.46,0.255
"7","1",47,-0.694029869354258,1.38461129377453,1.38461129377453,0.47,0.255
"7","1",48,0.827220772838502,-0.694029869354258,-0.694029869354258,0.48,0.255
